"Year","Company","Country","Index"
"2019","TOYOTA MOTOR CORPORATION","Japan",0.00851386387018326
"2019","CUMMINS INC.","United States",0.00827032987450219
"2019","MAZDA MOTOR CORPORATION","Japan",0.00760886883400863
"2019","SUBARU CORP","Japan",-0.143046024227326
"2019","SEAGATE TECHNOLOGY","United States",0.0369968023763218
"2019","WESTERN DIGITAL CORPORATION","United States",0.023836977481184
"2019","SEIKO EPSON","Japan",0.0159165999280546
"2019","FUJITSU GENERAL LIMITED","Japan",0.0121097019710339
"2019","KONICA MINOLTA INC","Japan",0.0120451747979349
"2019","RINNAI CORPORATION","Japan",0.0111341224924275
"2019","JABIL INC","United States",0.0104431144071521
"2019","CANON INCORPORATED","Japan",0.0100473842923151
"2019","FLEX LTD","United States",0.00968400663594409
"2019","BROTHER INDUSTRIES LIMITED","Japan",0.00751263135483649
"2019","RICOH COMPANY, LTD","Japan",0.00644606251288837
"2019","Xerox Holdings Corporation","United States",0.00468747093305186
"2019","HEWLETT PACKARD ENTERPRISE CO","United States",0.0044689045177435
"2019","NEC CORPORATION","Japan",0.00405809790492036
"2019","EIZO Corporation","Japan",0.00243916443498576
"2019","NIPPON CARBON CO LTD","Japan",0.0932844020014194
"2019","FURUKAWA ELECTRIC CO LTD","Japan",0.0297902180546342
"2019","MABUCHI MOTOR CO LTD","Japan",0.0255988356037906
"2019","REGAL BELOIT CORP","United States",0.0246100346142861
"2019","FUJI ELECTRIC CO., LTD.","Japan",0.0204184363874136
"2019","EATON CORP PLC","United States",0.0167708929322996
"2019","GS YUASA CORPORATION","Japan",0.01629446186103
"2019","NIDEC CORPORATION","Japan",0.016104249684702
"2019","BIZLINK HOLDING INC","United States",0.0138696954076771
"2019","USHIO INC","Japan",0.00776577080869362
"2019","COMMSCOPE HOLDING COMPANY INC","United States",0.00773068477359349
"2019","Sawafuji Electric Co., Ltd.","Japan",0.00613051991428956
"2019","CISCO SYSTEMS INCORPORATED","United States",0.00447195303890132
"2019","MOTOROLA SOLUTIONS INCORPORATION","United States",0.00254027301043148
"2019","GOODYEAR TIRE & RUBBER CO","United States",0.0667548661096053
"2019","TOYO TIRE CORP","Japan",0.0544645490577889
"2019","BRIDGESTONE CORPORATION","Japan",0.0409382323842211
"2019","SUMITOMO RUBBER INDUSTRIES LTD","Japan",0.0380597485635663
"2019","YAMAHA CORPORATION","Japan",0.0130229971789039
"2019","Brunswick Corporation","United States",0.0129027550653558
"2019","SEGA SAMMY HOLDINGS, INCORPORATED","Japan",0.00976498470192701
"2019","COATS GROUP PLC","United Kingdom",0.0633676319615036
"2019","Dow Inc.","United States",0.998560608469134
"2019","Tronox Holdings plc","United States",0.800725435716754
"2019","TOSOH CORPORATION","Japan",0.298347290222927
"2019","CABOT CORPORATION","United States",0.277906939698873
"2019","ORICA LIMITED","Australia",0.185563503163512
"2019","KURARAY CO LTD","Japan",0.182239257625546
"2019","DENKA CO LTD","Japan",0.135106000719498
"2019","ALPEK SA DE CV","Mexico",0.119341727130751
"2019","MITSUI CHEMICALS INCORPORATED","Japan",0.117824832825892
"2019","TOYOBO CO LTD","Japan",0.0940665390563538
"2019","KANEKA CORPORATION","Japan",0.0860210854607208
"2019","TRINSEO S.A.","United States",0.0849743095778766
"2019","TORAY INDUSTRIES, INC.","Japan",0.0808269618863878
"2019","Orbia Advance Corporation, S.A.B. de C.V.","Mexico",0.0764944119234276
"2019","ZEON CORPORATION","Japan",0.0729933129722149
"2019","ASAHI KASEI CORPORATION","Japan",0.0644334113863244
"2019","TEIJIN LTD","Japan",0.0505355107280517
"2019","NEWCREST MINING LIMITED","Australia",1.53426093631448
"2019","DRDGOLD LIMITED","South Africa",1.18854203785879
"2019","Alcoa Corporation","United States",0.691766480905686
"2019","REGIS RESOURCES LIMITED","Australia",0.497397427000425
"2019","PAN AFRICAN RESOURCES PLC","United Kingdom",0.479628020544794
"2019","RESOLUTE MINING LIMITED","Australia",0.392716483723334
"2019","EVOLUTION MINING LTD","Australia",0.338448010273221
"2019","NORTHERN STAR RESOURCES LTD","Australia",0.142531381961795
"2019","ST BARBARA LIMITED","Australia",0.118048343972106
"2019","SARACEN MINERAL HOLDINGS LIMITED","Australia",0.0796147478202122
"2019","CF INDUSTRIES HOLDINGS, INC.","United States",1.40858261828511
"2019","MOSAIC CO","United States",0.141275369733031
"2019","NUFARM LIMITED","Australia",0.0144696296645009
"2019","AVIS BUDGET GROUP, INC.","United States",0.2410549900126
"2019","STAGECOACH GROUP PLC","United Kingdom",0.118130073712835
"2019","FIRSTGROUP PLC","United Kingdom",0.0884140063385173
"2019","NATIONAL EXPRESS GROUP PLC","United Kingdom",0.0753142972249184
"2019","TRANSURBAN GROUP","Australia",0.0197366392840385
"2019","NIPPON EXPRESS CO LIMITED","Japan",0.0142367327516128
"2019","NORTHGATE PLC","United Kingdom",0.00272687927278362
"2019","AGGREKO PLC","United Kingdom",0.674692979928639
"2019","MARRIOTT INTERNATIONAL, INC.","United States",0.492429349116958
"2019","HILTON WORLDWIDE HOLDINGS INC","United States",0.271024219153501
"2019","INTERCONTINENTAL HOTELS GROUP PLC","United Kingdom",0.223846354811153
"2019","CITY LODGE HOTELS LTD","South Africa",0.0913846583051943
"2019","FAMOUS BRANDS LIMITED","South Africa",0.0370956655270546
"2019","ALSEA S.A.B. DE C.V.","Mexico",0.0292188055397557
"2019","DARDEN RESTAURANTS, INC.","United States",0.0289600701580203
"2019","MARSTON'S PLC","United Kingdom",0.0257310655377768
"2019","MITCHELLS & BUTLERS PLC","United Kingdom",0.0232976411617353
"2019","J D WETHERSPOON PLC","United Kingdom",0.0200133047254417
"2019","GREGGS PLC","United Kingdom",0.0195248908753166
"2019","WHITBREAD PLC","United Kingdom",0.0191699660976382
"2019","DOWNER EDI LIMITED","Australia",0.0178100126384713
"2019","WYNDHAM DESTINATIONS INC","United States",0.0172415214864335
"2019","Imperial Hotel, Ltd.","Japan",0.017123048644818
"2019","CHIPOTLE MEXICAN GRILL, INC","United States",0.0143525453920339
"2019","RESTAURANT GROUP PLC","United Kingdom",0.013315772448635
"2019","BABCOCK INTERNATIONAL GROUP PLC","United Kingdom",0.0132563532292619
"2019","STEELCASE INC.","United States",0.0113456002697755
"2019","DIGNITY PLC","United Kingdom",0.0111305269647103
"2019","G4S PLC","United Kingdom",0.0104684519890854
"2019","SSP GROUP LIMITED","United Kingdom",0.0103946928611334
"2019","MCDONALD'S CORP","United States",0.010005300099864
"2019","YUM! BRANDS, INC.","United States",0.00972197788620296
"2019","PITNEY BOWES INC.","United States",0.00926859408912374
"2019","AA PLC","United Kingdom",0.00699939337018984
"2019","DOMINO'S PIZZA GROUP PLC","United Kingdom",0.00675094047120576
"2019","OKAMURA CORPORATION","Japan",0.00558660597385612
"2019","SOHGO SECURITY SERVICES CO. LTD","Japan",0.00548098286231963
"2019","EI GROUP PLC","United Kingdom",0.00521373022064288
"2019","KOKUYO CO LTD","Japan",0.00445869560018041
"2019","BRAMBLES LIMITED","Australia",0.00353999582099948
"2019","HOMESERVE PLC","United Kingdom",0.00348160809747103
"2019","PAYPOINT PLC","United Kingdom",0.00152600893464982
"2019","ROYAL CARIBBEAN CRUISES LTD.","United States",-0.118280120923594
"2019","CARNIVAL PLC","United States",-0.284221141785608
"2019","CARNIVAL CORP","United States",-0.288402858210559
"2019","GRAPHIC PACKAGING HOLDING COMPANY","United States",0.362388780282162
"2019","NIPPON PAPER INDUSTRIES COMPANY LIMITED","Japan",0.237941929541263
"2019","VERSO CORP","United States",0.205779521527492
"2019","OJI HOLDINGS CORPORATION","Japan",0.163125734495821
"2019","PACKAGING CORPORATION OF AMERICA","United States",0.158851628303626
"2019","MONDI PLC","United Kingdom",0.13169057563197
"2019","DS SMITH PLC","United Kingdom",0.089959384991586
"2019","ORORA LTD","Australia",0.0750888477895464
"2019","DOMTAR CORPORATION","United States",0.0679809210449168
"2019","CLEARWATER PAPER CORPORATION","United States",-0.12519097710193
"2019","SASOL LTD","South Africa",1.24816685250823
"2019","CHEMOURS CO","United States",0.520343151552273
"2019","UBE INDUSTRIES LTD","Japan",0.514038678409252
"2019","INCITEC PIVOT LTD","Australia",0.507238225862392
"2019","EASTMAN CHEMICAL COMPANY","United States",0.236026312951744
"2019","HUNTSMAN CORPORATION","United States",0.152061195923174
"2019","DAICEL CORPORATION","Japan",0.151984052343334
"2019","MITSUBISHI GAS CHEMICAL COMPANY INCORPORATED","Japan",0.1343061866658
"2019","MITSUBISHI CHEMICAL HOLDINGS CORPORATION","Japan",0.134273399718
"2019","SHOWA DENKO KABUSHIKI KAISHA","Japan",0.132450712663513
"2019","SUMITOMO CHEMICAL CO LIMITED","Japan",0.120322134723891
"2019","NISSAN CHEMICAL CORP","Japan",0.0946010280601934
"2019","TELKOM SA SOC LTD","South Africa",0.0691190144523315
"2019","MTN GROUP LIMITED","South Africa",0.0398571819830701
"2019","AXTEL S.A.B. DE C.V.","Mexico",0.0342815439701207
"2019","VODACOM GROUP","South Africa",0.0306848274390136
"2019","TELSTRA CORPORATION LIMITED","Australia",0.0214280078623814
"2019","AMERICA MOVIL S.A.B. DE C.V.","Mexico",0.0196460657397461
"2019","VODAFONE GROUP PUBLIC LIMITED COMPANY","United Kingdom",0.0134282818569828
"2019","NIPPON TELEGRAPH AND TELEPHONE CORPORATION","Japan",0.012536640802099
"2019","AT&T INC.","United States",0.0119179774545252
"2019","NTT DOCOMO INCORPORATED","Japan",0.0110965246538063
"2019","KDDI CORPORATION","Japan",0.00812193237711545
"2019","BT GROUP PLC","United Kingdom",0.00252310949268455
"2019","SOFTBANK GROUP CORP","Japan",0.00233060249455331
"2019","TALKTALK TELECOM GROUP PLC","United Kingdom",0.00153554523815229
"2019","RCL FOODS LTD","South Africa",0.698423471387532
"2019","OCEANA GROUP LIMITED","South Africa",0.244247446141685
"2019","TATE & LYLE PLC","United Kingdom",0.237184121584992
"2019","ASTRAL FOODS LIMITED","South Africa",0.235970244438345
"2019","DEVRO PLC","United Kingdom",0.121658625786331
"2019","ASSOCIATED BRITISH FOODS PLC","United Kingdom",0.0923324426764272
"2019","AJINOMOTO COMPANY INCORPORATED","Japan",0.0693614978778229
"2019","PILGRIM'S PRIDE CORPORATION","United States",0.0533698608315679
"2019","TYSON FOODS, INC.","United States",0.049905970338866
"2019","NISSIN FOODS HOLDINGS CO LIMITED","Japan",0.0344178770383098
"2019","CONAGRA BRANDS INC","United States",0.0325249730325183
"2019","CAMPBELL SOUP COMPANY","United States",0.031959836863517
"2019","GRUPO BIMBO S.A.B. DE C.V.","Mexico",0.0314674771222498
"2019","HORMEL FOODS CORPORATION","United States",0.0293361162088787
"2019","TOYO SUISAN KAISHA LIMITED","Japan",0.0285556482195745
"2019","FLOWERS FOODS, INC.","United States",0.0273446314270166
"2019","Bakkavor Group plc","United Kingdom",0.0265901821114032
"2019","KELLOGG COMPANY","United States",0.0243000175296196
"2019","CALBEE INCORPORATED","Japan",0.0226822528817961
"2019","MONDELEZ INTERNATIONAL INCORPORATED","United States",0.0214170386807071
"2019","BOURBON CORPORATION","Japan",0.0205342617701474
"2019","J M SMUCKER CO","United States",0.0182110853518149
"2019","MEIJI HOLDINGS COMPANY LIMITED","Japan",0.0177199194610198
"2019","PREMIER FOODS PLC","United Kingdom",0.0171715038340645
"2019","NH FOODS LTD","Japan",0.0169696870619468
"2019","NICHIREI CORPORATION","Japan",0.0145924531372273
"2019","HERSHEY CO","United States",0.0142351534592499
"2019","GENERAL MILLS, INC.","United States",0.0141094781198841
"2019","KIKKOMAN CORPORATION","Japan",0.0136401064355661
"2019","MCCORMICK & COMPANY, INCORPORATED","United States",0.00886139934384122
"2019","YAKULT HONSHA CO LTD","Japan",0.00770706130542414
"2019","HOUSE SHOKUHIN GROUP HONSHA KK","Japan",0.00649199561358211
"2019","GRUPO HERDEZ S.A.B. DE C.V.","Mexico",-0.0248686645385215
"2019","ELECTRIC POWER DEVELOPMENT CO.,LTD","Japan",1.70918339251258
"2019","AES CORP","United States",1.38063664891687
"2019","AMERICAN ELECTRIC POWER COMPANY, INC.","United States",1.63805283692187
"2019","ALLETE, Inc.","United States",1.61942657349989
"2019","PINNACLE WEST CAPITAL CORPORATION","United States",1.47809329031019
"2019","AGL ENERGY LTD","Australia",1.42286170689563
"2019","AMEREN CORPORATION","United States",1.34120134551783
"2019","SOUTHERN CO","United States",1.28558911404456
"2019","ALLIANT ENERGY CORPORATION","United States",1.28282178885457
"2019","XCEL ENERGY INC.","United States",1.27909599592257
"2019","PNM RESOURCES, INC.","United States",1.14669541095216
"2019","PPL CORP","United States",1.14115461582711
"2019","EL PASO ELECTRIC COMPANY","United States",1.04270567235214
"2019","ENTERGY CORPORATION","United States",1.01897099993629
"2019","WEC ENERGY GROUP INC","United States",0.949665371107201
"2019","NEXTERA ENERGY INC","United States",0.946769099249991
"2019","HOKURIKU ELECTRIC POWER COMPANY","Japan",0.874645907325088
"2019","IDACORP, INC.","United States",0.872210951363348
"2019","PORTLAND GENERAL ELECTRIC COMPANY","United States",0.871862831327523
"2019","CMS ENERGY CORPORATION","United States",0.853718833360937
"2019","DOMINION ENERGY INC","United States",0.847405875560623
"2019","DTE ENERGY COMPANY","United States",0.804941599644332
"2019","CHUBU ELECTRIC POWER CO INC","Japan",0.642693025192734
"2019","HOKKAIDO ELECTRIC POWER COMPANY INCORPORATED","Japan",0.62246329161918
"2019","NISOURCE INC.","United States",0.619026566919806
"2019","SHIKOKU ELECTRIC POWER CO INC","Japan",0.597268951060596
"2019","TOHOKU ELECTRIC POWER CO INC","Japan",0.57873975085742
"2019","PG&E CORPORATION","United States",0.571107285788282
"2019","CHUGOKU ELECTRIC POWER CO INC","Japan",0.529578972469213
"2019","TOKYO ELECTRIC POWER COMPANY INCORPORATED (THE)","Japan",0.498843945477526
"2019","PUBLIC SERVICE ENTERPRISE GROUP INC.","United States",0.467664795644256
"2019","KANSAI ELECTRIC POWER COMPANY  INCORPORATED (THE)","Japan",0.447185279038249
"2019","KYUSHU ELECTRIC POWER CO INC","Japan",0.427067830490081
"2019","AUSNET SERVICES LTD","Australia",0.381183280225735
"2019","SEMPRA ENERGY","United States",0.205315572231849
"2019","EDISON INTERNATIONAL","United States",0.168764463036022
"2019","Avangrid, Inc.","United States",0.144215906022848
"2019","CONSOLIDATED EDISON, INC.","United States",0.13222621013129
"2019","ERM POWER LTD","Australia",0.0163681023080149
"2019","PPC LTD","South Africa",1.83214576907812
"2019","AFRICAN RAINBOW MINERALS LIMITED","South Africa",1.33439220588995
"2019","SOUTH32 LTD","Australia",1.29492293831864
"2019","GRUPO CEMENTOS DE CHIHUAHUA S.A.B. DE C.V.","Mexico",1.16224709144533
"2019","CEMEX SAB DE CV","Mexico",0.913640457781353
"2019","FERROGLOBE PLC","United Kingdom",0.862258507647937
"2019","TAIHEIYO CEMENT CORPORATION","Japan",0.767093836694627
"2019","ADELAIDE BRIGHTON LIMITED","Australia",0.693409580378728
"2019","ILUKA RESOURCES LIMITED","Australia",0.501835299687139
"2019","NORTHAM PLATINUM LTD","South Africa",0.447184021409155
"2019","GRUPO MEXICO S.A.B DE C.V.","Mexico",0.402165757006474
"2019","Petra Diamonds Limited","United Kingdom",0.367262978176535
"2019","GEM DIAMONDS LIMITED","United Kingdom",0.261101566325611
"2019","OSAKA TITANIUM TECHNOLOGIES CO.LIMITED.","Japan",0.248509961652329
"2019","BHP GROUP LTD","Australia",0.21378644263461
"2019","SUMITOMO OSAKA CEMENT COMPANY LIMITED","Japan",0.211484320108524
"2019","MITSUBISHI MATERIALS CORPORATION","Japan",0.209408158221741
"2019","INDUSTRIAS PENOLES S.A.B. DE CV","Mexico",0.18678272876823
"2019","IMPALA PLATINUM HOLDINGS LIMITED","South Africa",0.179796595912082
"2019","BHP GROUP PLC","Australia",0.175202862526239
"2019","WESTERN AREAS LTD","Australia",0.165447009403117
"2019","BORAL LIMITED","Australia",0.163750959581447
"2019","ANGLO AMERICAN PLC","United Kingdom",0.160542984955173
"2019","RIO TINTO LIMITED","United Kingdom",0.148007037693741
"2019","RIO TINTO PLC","United Kingdom",0.144397243271267
"2019","DOWA HOLDINGS COMPANY LIMITED","Japan",0.141312760793318
"2019","BRICKWORKS LIMITED","Australia",0.124003032659769
"2019","MINERAL RESOURCES LTD","Australia",0.0452583454048203
"2019","COVANTA HOLDING CORPORATION","United States",0.864077429953424
"2019","REPUBLIC SERVICES, INC.","United States",0.430050761501304
"2019","WASTE MANAGEMENT, INC.","United States",0.325022856382686
"2019","CLEANAWAY WASTE MANAGEMENT LTD","Australia",0.16138064570016
"2019","RENEWI PLC","United Kingdom",0.111782942303635
"2019","AEON MALL COMPANY LIMITED","Japan",0.105226439752033
"2019","BINGO INDUSTRIES LTD","Australia",0.0976055410077912
"2019","Harsco Corporation","United States",0.0621672591334473
"2019","SERCO GROUP PLC","United Kingdom",0.019469698488197
"2019","RENTOKIL INITIAL PLC","United Kingdom",0.0171064138967021
"2019","MITSUBISHI ESTATE CO LIMITED","Japan",0.0157326396275157
"2019","CLS HOLDINGS PLC","United Kingdom",0.0148080136842279
"2019","LENDLEASE GROUP","Australia",0.0124876926838916
"2019","MITSUI FUDOSAN CO LTD","Japan",0.00954985161601622
"2019","Tokyu Fudosan Holdings Corporation","Japan",0.0088083583172808
"2019","FOXTONS GROUP PLC","United Kingdom",0.0079013602994848
"2019","NOMURA REAL ESTATE HOLDINGS, INC","Japan",0.00573039741922178
"2019","RPS GROUP PLC","United Kingdom",0.00500422191893606
"2019","TOKYO TATEMONO CO. LTD","Japan",0.00457686712560999
"2019","CAPITAL & COUNTIES PROPERTIES PLC","United Kingdom",0.00457363011590671
"2019","TETRA TECH, INC.","United States",0.00443489431803045
"2019","HULIC COMPANY LIMITED","Japan",0.00410024082929826
"2019","Corporaci¨®n Inmobiliaria Vesta S.A.B. de C.V.","Mexico",0.00392757876847355
"2019","MITIE GROUP PLC","United Kingdom",0.00384203585205583
"2019","DAIWA HOUSE INDUSTRY COMPANY LIMITED","Japan",0.00366982099073432
"2019","LOKN STORE GROUP PLC","United Kingdom",0.00250700782609625
"2019","GRAINGER PLC","United Kingdom",0.00175642373547189
"2019","LEOPALACE21 CORPORATION","Japan",0.00107917672447586
"2019","SAVILLS PLC","United Kingdom",0.000950751878440948
"2019","WASTE CONNECTIONS INC","United States",-1.35096451821185
"2019","Tsogo Sun Gaming Limited","South Africa",0.119792836645353
"2019","CINEWORLD GROUP PLC","United Kingdom",0.0382161218840513
"2019","VAIL RESORTS, INC.","United States",0.0305999606657069
"2019","MGM RESORTS INTERNATIONAL","United States",0.028053808121655
"2019","VILLAGE ROADSHOW LIMITED","Australia",0.0272180306055218
"2019","CROWN RESORTS LTD","Australia",0.0267826575513769
"2019","LAS VEGAS SANDS CORP.","United States",0.0247600049643515
